timestamp,altitude,latitude,longitude,temperature,pressure,humidity,status
2026-08-15T13:20:45.532867,23100.0,34.738533,10.761786,-125.15,33.56992107950269,5.9571017121259615,A
2026-08-15T13:21:15.532881,23250.0,34.738523,10.761797,-126.125,32.78508240370733,5.868421148982568,A
2026-08-15T13:21:45.532894,23400.0,34.738514,10.761809,-127.1,32.01859264644428,5.7810607315508795,A
2026-08-15T13:22:15.532907,23550.0,34.738504,10.76182,-128.075,31.270022824252777,5.695000807444409,A
2026-08-15T13:22:45.532920,23700.0,34.738495,10.761832,-129.04999999999998,30.538953982972053,5.610222016832488,A
2026-08-15T13:23:15.532934,23850.0,34.738485,10.761844,-130.025,29.8249769632642,5.526705288085112,A
2026-08-15T13:23:45.532947,24000.0,34.738476,10.761855,-131.0,29.12769217161873,5.444431833482632,A
2026-08-15T13:24:15.532964,24150.0,34.738466,10.761867,-131.975,28.44670935671106,5.363383144989323,A
2026-08-15T13:24:45.532977,24300.0,34.738456,10.761878,-132.95,27.78164739098936,5.283540990089857,A
2026-08-15T13:25:15.532990,24450.0,34.738447,10.76189,-133.92499999999998,27.13213405736787,5.204887407687763,A
2026-08-15T13:25:45.533004,24600.0,34.738437,10.761902,-134.9,26.49780584090719,5.127404704064934,A
2026-08-15T13:26:15.533016,24750.0,34.738428,10.761913,-135.875,25.87830772536476,5.051075448901304,A
2026-08-15T13:26:45.533030,24900.0,34.738418,10.761925,-136.85,25.273292994501972,4.975882471353758,A
2026-08-15T13:27:15.533043,25050.0,34.738409,10.761936,-137.825,24.682423038036557,4.901808856193426,D
2026-08-15T13:27:45.533056,25200.0,34.738399,10.761948,-138.79999999999998,24.105367162131582,4.8288379400004615,D
2026-08-15T13:28:15.533070,25350.0,34.73839,10.76196,-139.775,23.541802404315092,4.7569533074155,D
2026-08-15T13:28:45.533083,25500.0,34.73838,10.761971,-140.75,22.99141335272688,4.686138787446884,D
2026-08-15T13:29:15.533096,25650.0,34.738371,10.761983,-141.725,22.453891969590963,4.616378449832878,D
2026-08-15T13:29:45.533109,25800.0,34.738361,10.761994,-142.7,21.92893741881526,4.547656601458041,D
2026-08-15T13:30:15.533122,25950.0,34.738352,10.762006,-143.67499999999998,21.41625589762185,4.4799577828229395,D
2026-08-15T13:30:45.533135,26100.0,34.738342,10.762018,-144.65,20.915560472113476,4.413266764566417,D
2026-08-15T13:31:15.533148,26250.0,34.738333,10.762029,-145.625,20.426570916684508,4.3475685440396274,D
2026-08-15T13:31:45.533231,26400.0,34.738323,10.762041,-146.6,19.949013557186298,4.282848341931086,D
2026-08-15T13:32:15.533245,26550.0,34.738314,10.762052,-147.575,19.48262111775916,4.219091598941945,D
2026-08-15T13:32:45.533258,26700.0,34.738304,10.762064,-148.54999999999998,19.027132571245378,4.156283972510769,D
2026-08-15T13:33:15.533272,26850.0,34.738294,10.762075,-149.525,18.582292993099426,4.094411333587071,D
2026-08-15T13:33:45.533285,27000.0,34.738285,10.762087,-150.5,18.14785341871358,4.033459763452874,D
2026-08-15T13:34:15.533298,27150.0,34.738275,10.762099,-151.475,17.72357070407925,3.9734155505915907,D
2026-08-15T13:34:45.533311,27300.0,34.738266,10.76211,-152.45,17.309207389705886,3.914265187603508,D
2026-08-15T13:35:15.533324,27450.0,34.738256,10.762122,-153.42499999999998,16.904531567721342,3.855995368167208,D
2026-08-15T13:35:45.533338,27600.0,34.738247,10.762133,-154.4,16.509316752079364,3.798592984046199,D
2026-08-15T13:36:15.533350,27750.0,34.738237,10.762145,-155.375,16.123341751801522,3.7420451221401216,D
2026-08-15T13:36:45.533364,27900.0,34.738228,10.762157,-156.35,15.746390547182626,3.686339061579852,D
2026-08-15T13:37:15.533376,28050.0,34.738218,10.762168,-157.325,15.378252168890356,3.6314622708658457,D
2026-08-15T13:37:45.533389,28200.0,34.738209,10.76218,-158.29999999999998,15.018720579891525,3.5774024050490794,D
2026-08-15T13:38:15.533403,28350.0,34.738199,10.762191,-159.275,14.66759456013869,3.52414730295396,D
2026-08-15T13:38:45.533416,28500.0,34.73819,10.762203,-160.25,14.324677593952805,3.471684984442582,D
2026-08-15T13:39:15.533429,28650.0,34.73818,10.762215,-161.225,13.98977776003875,3.420003647719702,D
2026-08-15T13:39:45.533442,28800.0,34.738171,10.762226,-162.2,13.662707624072176,3.3690916666778343,D
2026-08-15T13:40:15.533455,28950.0,34.738161,10.762238,-163.17499999999998,13.343284133797619,3.31893758828187,D
2026-08-15T13:40:45.533469,29100.0,34.738152,10.762249,-164.14999999999998,13.031328516579169,3.2695301299926323,D
2026-08-15T13:41:15.533483,29250.0,34.738142,10.762261,-165.125,12.72666617934624,3.2208581772287848,D
2026-08-15T13:41:45.533496,29400.0,34.738133,10.762273,-166.1,12.429126610878603,3.1729107808665167,D
2026-08-15T13:42:15.533509,29550.0,34.738123,10.762284,-167.075,12.138543286375914,3.1256771547764615,D
2026-08-15T13:42:45.533522,29700.0,34.738113,10.762296,-168.04999999999998,11.854753574258277,3.079146673397272,D
2026-08-15T13:43:15.533535,29850.0,34.738104,10.762307,-169.02499999999998,11.577598645145791,3.0333088693453223,D
2026-08-15T13:43:45.533550,30000.0,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:44:15.533562,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:44:45.533577,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:45:15.533591,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:45:45.533603,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:46:15.533615,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:46:45.533627,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:47:15.533639,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:47:45.533651,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:48:15.533663,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:48:45.533675,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:49:15.533687,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:49:45.533699,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:50:15.533712,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:50:45.533724,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:51:15.533736,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:51:45.533748,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:52:15.533760,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:52:45.533772,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:53:15.533784,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:53:45.533796,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:54:15.533814,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:54:45.533826,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:55:15.533839,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:55:45.533851,30000,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:56:15.533863,30000.0,34.738094,10.762319,-170.0,11.306923382966087,2.9881534310599833,D
2026-08-15T13:56:45.533876,29550.0,34.738123,10.762284,-167.075,12.138543286375914,3.1256771547764615,D
2026-08-15T13:57:15.533889,29100.0,34.738152,10.762249,-164.14999999999998,13.031328516579169,3.2695301299926323,D
2026-08-15T13:57:45.533903,28650.0,34.73818,10.762215,-161.225,13.98977776003875,3.420003647719702,D
2026-08-15T13:58:15.533916,28200.0,34.738209,10.76218,-158.29999999999998,15.018720579891525,3.5774024050490794,D
2026-08-15T13:58:45.533930,27750.0,34.738237,10.762145,-155.375,16.123341751801522,3.7420451221401216,D
2026-08-15T13:59:15.533959,27300.0,34.738266,10.76211,-152.45,17.309207389705886,3.914265187603508,D
2026-08-15T13:59:45.533973,26850.0,34.738294,10.762075,-149.525,18.582292993099426,4.094411333587071,D
2026-08-15T14:00:15.533986,26400.0,34.738323,10.762041,-146.6,19.949013557186298,4.282848341931086,D
2026-08-15T14:00:45.533999,25950.0,34.738352,10.762006,-143.67499999999998,21.41625589762185,4.4799577828229395,D
2026-08-15T14:01:15.534013,25500.0,34.73838,10.761971,-140.75,22.99141335272688,4.686138787446884,D
2026-08-15T14:01:45.534025,25050.0,34.738409,10.761936,-137.825,24.682423038036557,4.901808856193426,D
2026-08-15T14:02:15.534038,24600.0,34.738437,10.761902,-134.9,26.49780584090719,5.127404704064934,A
2026-08-15T14:02:45.534051,24150.0,34.738466,10.761867,-131.975,28.44670935671106,5.363383144989323,A
2026-08-15T14:03:15.534064,23700.0,34.738495,10.761832,-129.04999999999998,30.538953982972053,5.610222016832488,A
2026-08-15T14:03:45.534078,23250.0,34.738523,10.761797,-126.125,32.78508240370733,5.868421148982568,A
2026-08-15T14:04:15.534090,22800.0,34.738552,10.761762,-123.19999999999999,35.19641271332353,6.138503374465329,A
2026-08-15T14:04:45.534104,22350.0,34.73858,10.761728,-120.275,37.785095447755246,6.421015588640082,A
2026-08-15T14:05:15.534116,21900.0,34.738609,10.761693,-117.35,40.56417481022196,6.7165298566199905,A
2026-08-15T14:05:45.534129,21450.0,34.738637,10.761658,-114.42499999999998,43.5476544001161,7.025644571659113,A
2026-08-15T14:06:15.534143,21000.0,34.738666,10.761623,-111.5,46.75056777622576,7.3489856668519025,A
2026-08-15T14:06:45.534156,20550.0,34.738695,10.761588,-108.57499999999999,50.18905420985546,7.6872078825987,A
2026-08-15T14:07:15.534169,20100.0,34.738723,10.761554,-105.65,53.88044000956022,8.040996092403791,A
2026-08-15T14:07:45.534182,19650.0,34.738752,10.761519,-102.725,57.84332582728256,8.411066689690607,A
2026-08-15T14:08:15.534195,19200.0,34.73878,10.761484,-99.8,62.09768038582289,8.798169038442348,A
2026-08-15T14:08:45.534216,18750.0,34.738809,10.761449,-96.875,66.66494109992931,9.203086990605337,A
2026-08-15T14:09:15.534237,18300.0,34.738838,10.761415,-93.94999999999999,71.56812209803047,9.626640473327864,A
